ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
4126,Audi A4 2.0 TDI Multitronic,,2011,59000.0,Diesel,Automatic,First,16.55,1968,140.0,5,12.5
4813,Audi A4 2.0 TDI Multitronic,Delhi,2010,77578.23740726523,Diesel,Automatic,First,16.55,1968,140.0,5,10.0
4762,Audi A4 2.0 TFSI,Mumbai,2011,38000.0,Petrol,Automatic,First,10.8,1984,132.0,5,12.0
482,Audi A4 3.0 TDI Quattro,Bangalore,2014,30000.0,Diesel,Automatic,,14.94,2967,241.4,5,24.5
1776,Audi A4 3.0 TDI Quattro,Coimbatore,2015,60757.267922721796,Diesel,Automatic,First,14.94,2967,241.4,5,25.02
841,Audi A4 3.0 TDI Quattro Premium,Kolkata,2010,30000.0,Diesel,Automatic,First,14.94,2967,241.4,5,9.8
4141,Audi A4 3.0 TDI Quattro Premium,Coimbatore,2012,46913.0,Diesel,Automatic,First,14.94,2967,241.4,5,16.11
1510,Audi A4 3.2 FSI Tiptronic Quattro,Hyderabad,2012,125000.0,Petrol,Automatic,First,10.5,3197,241.4,5,18.0
1349,Audi A4 35 TDI Premium,Coimbatore,2016,39644.0,Diesel,Automatic,First,17.11,1968,174.33,5,25.75
2749,Audi A4 35 TDI Premium,Bangalore,2015,58970.0,Diesel,Automatic,First,17.11,1968,174.33,5,23.75
2778,Audi A4 35 TDI Premium,Hyderabad,2015,50000.0,Diesel,Automatic,First,17.11,1968,174.33,5,25.0
4108,Audi A4 35 TDI Premium,Coimbatore,2016,68193.0,Diesel,Automatic,,17.11,1968,174.33,5,24.74
4708,Audi A4 35 TDI Premium,Hyderabad,2015,60000.0,Diesel,Automatic,First,17.11,1968,174.33,5,25.0
427,Audi A4 35 TDI Premium Plus,Kochi,2015,13506.0,Diesel,Automatic,First,18.25,1968,187.74,5,21.66
462,Audi A4 35 TDI Premium Plus,Coimbatore,2013,58629.0,Diesel,Automatic,Second,18.25,1968,187.74,5,16.52
2711,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469.0,Diesel,Automatic,,18.25,1968,187.74,5,24.37
2572,Audi A4 35 TDI Premium Sport,Chennai,2015,11000.0,Diesel,Automatic,First,17.11,1968,174.33,5,28.0
2544,Audi A4 35 TDI Technology,Hyderabad,2015,45000.0,Diesel,Automatic,First,18.25,1968,187.74,5,25.0
3278,Audi A4 35 TDI Technology,Hyderabad,2017,48315.02850458399,Diesel,Automatic,First,18.25,1968,187.74,5,43.0
1743,Audi A4 35 TDI Technology Edition,Hyderabad,2015,30000.0,Diesel,Automatic,First,17.11,1968,174.33,5,27.0
609,Audi A4 New 2.0 TDI Multitronic,Coimbatore,2012,40670.0,Diesel,Automatic,Second,15.2,1968,140.8,5,17.74
643,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000.0,Diesel,Automatic,,15.2,1968,140.8,5,16.0
1464,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,44555.0,Diesel,Automatic,First,15.2,1968,140.8,5,13.5
2039,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000.0,Diesel,Automatic,First,15.2,1968,140.8,5,9.75
2372,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,69000.0,Diesel,Automatic,Second,15.2,1968,140.8,5,10.25
3032,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000.0,Diesel,Automatic,Second,15.2,1968,140.8,5,10.35
4433,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000.0,Diesel,Automatic,Second,15.2,1968,140.8,5,10.2
282,Audi A6 2.0 TDI Design Edition,Kolkata,2012,27090.0,Diesel,Automatic,First,18.53,1968,187.74,5,16.5
4226,Audi A6 2.0 TDI Design Edition,Hyderabad,2014,48000.0,Diesel,Automatic,First,18.53,1968,187.74,5,29.0
157,Audi A6 2.7 TDI,Kolkata,2010,35000.0,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
975,Audi A6 2.7 TDI,Ahmedabad,2009,78000.0,Diesel,Automatic,First,12.4,2698,179.5,5,8.0
1729,Audi A6 2.7 TDI,Pune,2011,112719.0,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
2166,Audi A6 2.7 TDI,Mumbai,2009,30000.0,Diesel,Automatic,First,12.4,2698,179.5,5,8.95
3595,Audi A6 2.7 TDI,Kolkata,2010,35010.0,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
4242,Audi A6 2.7 TDI,Bangalore,2010,90000.0,Diesel,Automatic,Second,12.4,2698,179.5,5,22.5
2605,Audi A6 2.8 FSI,Ahmedabad,2008,41000.0,Petrol,Automatic,Second,10.4,2773,201.0,5,10.5
426,Audi A6 2011-2015 2.0 TDI,Hyderabad,2013,70181.0,Diesel,Automatic,First,17.68,1968,174.33,5,23.99
1878,Audi A6 2011-2015 2.0 TDI,Kochi,2013,91903.0,Diesel,Automatic,First,17.68,1968,174.33,5,17.56
2943,Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862.0,Diesel,Automatic,,17.68,1968,174.33,5,16.67
4744,Audi A6 2011-2015 2.0 TDI,Kochi,2014,62012.0,Diesel,Automatic,First,17.68,1968,174.33,5,20.12
304,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,55310.04538506456,Diesel,Automatic,First,17.68,1968,174.33,5,21.56
1041,Audi A6 2011-2015 2.0 TDI Premium Plus,,2012,62500.0,Diesel,Automatic,Second,17.68,1968,174.33,5,19.0
1047,Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000.0,Diesel,Automatic,First,17.68,1968,174.33,5,21.0
1114,Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,2013,31000.0,Diesel,Automatic,First,17.68,1968,174.33,5,18.95
1241,Audi A6 2011-2015 2.0 TDI Premium Plus,Hyderabad,2012,202082.0,Diesel,Automatic,First,17.68,1968,174.33,5,12.3
1805,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2014,40000.0,Diesel,Automatic,First,17.68,1968,174.33,5,22.95
1853,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495.0,Diesel,Automatic,First,17.68,1968,174.33,5,21.95
3154,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,49964.0,Diesel,Automatic,First,17.68,1968,174.33,5,23.89
3613,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,54862.886081637815,Diesel,Automatic,First,17.68,1968,174.33,5,20.77
3627,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,50000.0,Diesel,Automatic,First,17.68,1968,174.33,5,17.5
3686,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2013,56500.0,Diesel,Automatic,First,17.68,1968,174.33,5,19.8
4528,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,66882.0,Diesel,Automatic,First,17.68,1968,174.33,5,25.02
4544,Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2014,58000.0,Diesel,Automatic,First,17.68,1968,174.33,5,18.5
3499,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,52620.15522219427,Diesel,Automatic,First,17.68,1968,174.33,5,26.78
4195,Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Pune,2012,50001.0,Diesel,Automatic,First,14.57,2967,241.38,5,29.0
3252,Audi A6 2011-2015 35 TDI Premium,Coimbatore,2018,42931.654850281775,Diesel,Automatic,First,17.68,1968,174.33,5,39.58
827,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000.0,Diesel,Automatic,First,17.68,1968,174.33,5,36.0
897,Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000.0,Diesel,Automatic,First,17.68,1968,174.33,5,24.25
3925,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975.0,Diesel,Automatic,Second,17.68,1968,174.33,5,35.92
530,Audi A6 2011-2015 35 TFSI Technology,Kochi,2016,58953.0,Petrol,Automatic,First,13.53,1984,177.01,5,24.22
4030,Audi A6 2011-2015 35 TFSI Technology,,2015,55985.0,Petrol,Automatic,First,13.53,1984,177.01,5,23.5
1247,Audi A6 3.0 TDI quattro,Bangalore,2011,50000.0,Diesel,Automatic,Third,16.77,2967,241.38,5,21.0
1271,Audi A6 3.0 TDI quattro,Ahmedabad,2008,45000.0,Diesel,Automatic,Second,16.77,2967,241.38,5,11.5
2576,Audi A6 3.0 TDI quattro,Ahmedabad,2008,50000.0,Diesel,Automatic,Second,16.77,2967,241.38,5,7.5
3538,Audi A6 3.0 TDI quattro,Coimbatore,2009,48040.0,Diesel,Automatic,Second,16.77,2967,241.38,5,12.07
1226,Audi A6 35 TDI Matrix,Chennai,2015,20000.0,Diesel,Automatic,First,18.53,1968,187.74,5,35.5
1323,Audi A6 35 TDI Matrix,Coimbatore,2017,36824.0,Diesel,Automatic,First,18.53,1968,187.74,5,39.84
2457,Audi A6 35 TDI Matrix,Delhi,2014,56000.0,Diesel,Automatic,First,18.53,1968,187.74,5,24.0
4497,Audi A6 35 TDI Matrix,Hyderabad,2014,62000.0,Diesel,Automatic,First,18.53,1968,187.74,5,25.0
1459,Audi A6 35 TFSI Matrix,Mumbai,2016,47000.0,Petrol,Automatic,First,15.26,1798,187.74,5,24.5
3289,Audi A6 35 TFSI Matrix,Delhi,2018,22000.0,Petrol,Automatic,First,15.26,1798,187.74,5,41.5
2167,Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000.0,Diesel,Automatic,First,14.4,2967,241.4,5,28.75
2770,Audi A7 2011-2015 3.0 TDI Quattro,Kochi,2014,60336.0,Diesel,Automatic,Second,14.4,2967,241.4,5,24.94
498,Audi A7 2011-2015 Sportback,Kolkata,2012,24720.0,Diesel,Automatic,Second,14.4,2967,241.4,5,28.0
3900,Audi A8 L 3.0 TDI quattro,Bangalore,2013,55000.0,Diesel,Automatic,First,11.8,2967,246.7,5,13.5
28,Audi Q3 2.0 TDI,Chennai,2014,60000.0,Diesel,Automatic,First,15.73,1968,174.33,5,20.0
386,Audi Q3 2.0 TDI,Hyderabad,2013,64738.611421570175,Diesel,Automatic,First,17.32,1968,150.0,5,19.0
805,Audi Q3 2.0 TDI,Bangalore,2014,51810.5074082762,Diesel,Automatic,First,15.73,1968,174.33,5,21.75
4403,Audi Q3 2.0 TDI,Mumbai,2013,60000.0,Diesel,Automatic,First,15.73,1968,174.33,5,22.0
1792,Audi Q3 2.0 TDI Quattro,Ahmedabad,2016,45000.0,Diesel,Automatic,First,17.32,1968,184.0,5,27.0
1827,Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000.0,Diesel,Automatic,First,17.32,1968,184.0,5,21.0
2086,Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000.0,Diesel,Automatic,,17.32,1968,184.0,5,15.25
284,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Delhi,2013,53351.36796866916,Diesel,Automatic,Second,15.73,1968,174.33,5,14.5
633,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000.0,Diesel,Automatic,First,15.73,1968,174.33,5,17.75
785,Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,48000.0,Diesel,Automatic,First,15.73,1968,174.33,5,18.25
3303,Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,44467.896392017596,Diesel,Automatic,First,15.73,1968,174.33,5,18.75
2648,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Bangalore,2015,76927.0,Diesel,Automatic,First,15.73,1968,174.33,5,22.75
3326,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2016,42000.0,Diesel,Automatic,First,15.73,1968,174.33,5,23.5
2342,Audi Q3 30 TDI Premium FWD,Coimbatore,2018,22060.0,Diesel,Automatic,First,18.51,1968,147.51,5,32.73
2940,Audi Q3 30 TDI Premium FWD,Mumbai,2017,31000.0,Diesel,Automatic,First,18.51,1968,147.51,5,27.0
1039,Audi Q3 35 TDI Quattro Premium,Chennai,2015,28000.0,Diesel,Automatic,First,15.73,1968,174.33,5,23.75
1458,Audi Q3 35 TDI Quattro Premium,Kochi,2017,37542.0,Diesel,Automatic,First,15.73,1968,174.33,5,25.71
3306,Audi Q3 35 TDI Quattro Premium,Pune,2013,110000.0,Diesel,Automatic,First,15.73,1968,174.33,5,19.0
4264,Audi Q3 35 TDI Quattro Premium,Hyderabad,2015,61000.0,Diesel,Automatic,First,15.73,1968,174.33,5,25.0
3570,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,86642.0,Diesel,Automatic,First,15.17,1968,181.0,5,20.37
3839,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366.0,Diesel,Automatic,First,15.73,1968,174.33,5,31.93
3916,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,38000.0,Diesel,Automatic,,15.73,1968,174.33,5,29.0
4416,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,58661.0,Diesel,Automatic,,15.17,1968,181.0,5,28.03
22,Audi Q5 2.0 TDI,Delhi,2013,71000.0,Diesel,Automatic,First,14.16,1968,174.3,5,21.5
647,Audi Q5 2.0 TDI,Hyderabad,2015,56000.0,Diesel,Automatic,First,14.16,1968,174.3,5,35.0
4304,Audi Q5 2.0 TDI,Hyderabad,2013,72000.0,Diesel,Automatic,First,14.16,1968,174.3,5,29.0
2691,Audi Q5 2.0 TDI Premium Plus,Delhi,2012,74500.0,Diesel,Automatic,Second,14.16,1968,174.3,5,15.0
2980,Audi Q5 2.0 TDI Premium Plus,Bangalore,2014,53900.0,Diesel,Automatic,,14.16,1968,174.3,5,29.0
3077,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652.0,Diesel,Automatic,Second,14.16,1968,174.3,5,25.71
3652,Audi Q5 2.0 TDI Premium Plus,Chennai,2015,44000.0,Diesel,Automatic,First,14.16,1968,174.3,5,32.5
4786,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2015,60146.0,Diesel,Automatic,First,14.16,1968,174.3,5,29.64
620,Audi Q5 2008-2012 2.0 TDI,Coimbatore,2013,80127.0,Diesel,Automatic,First,12.8,1968,167.6,5,23.68
1437,Audi Q5 2008-2012 2.0 TDI,Bangalore,2011,53000.0,Diesel,Automatic,First,12.8,1968,167.6,5,23.0
3742,Audi Q5 2008-2012 2.0 TDI,,2013,12467.0,Diesel,Automatic,First,12.8,1968,167.6,5,25.64
4042,Audi Q5 2008-2012 2.0 TDI,Delhi,2014,44999.0,Diesel,Automatic,First,12.8,1968,167.6,5,25.0
2084,Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967.0,Petrol,Automatic,First,9.74,1984,208.0,5,18.0
2593,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2012,99100.0,Petrol,Automatic,Second,9.74,1984,208.0,5,10.0
4222,Audi Q5 2008-2012 3.0 TDI,Chennai,2014,25000.0,Diesel,Automatic,First,12.19,2967,236.0,5,44.0
2046,Audi Q5 3.0 TDI Quattro,Bangalore,2015,63000.0,Diesel,Automatic,First,13.22,2967,241.4,5,34.5
3338,Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496.0,Diesel,Automatic,First,13.22,2967,241.4,5,45.62
2414,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2018,29091.0,Diesel,Automatic,First,13.22,2967,241.4,5,45.52
4494,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827.0,Diesel,Automatic,First,13.22,2967,241.4,5,36.83
4996,Audi Q5 3.0 TDI Quattro Technology,Mumbai,2015,11964.0,Diesel,Automatic,First,13.22,2967,241.4,5,32.95
980,Audi Q5 30 TDI quattro Premium,Mumbai,2015,45386.010830776766,Diesel,Automatic,First,14.16,1968,174.3,5,25.49
4284,Audi Q5 30 TDI quattro Premium,Coimbatore,2017,40318.0,Diesel,Automatic,First,14.16,1968,174.3,5,43.74
3675,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000.0,Diesel,Automatic,Second,14.16,1968,174.3,5,39.0
4740,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000.0,Diesel,Automatic,Second,14.16,1968,174.3,5,38.95
4981,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2015,42747.0,Diesel,Automatic,Second,14.16,1968,174.3,5,39.47
332,Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743.0,Diesel,Automatic,First,12.07,2967,241.4,7,28.55
4198,Audi Q7 3.0 TDI quattro,Coimbatore,2014,118218.0,Diesel,Automatic,First,12.07,2967,241.4,7,31.41
4351,Audi Q7 3.0 TDI quattro,Hyderabad,2012,98000.0,Diesel,Automatic,First,12.07,2967,241.4,7,22.0
382,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,76525.40154964103,Diesel,Automatic,First,12.07,2967,241.4,7,32.52
877,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662.0,Diesel,Automatic,,12.07,2967,241.4,7,42.83
1386,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2012,79000.0,Diesel,Automatic,First,12.07,2967,241.4,7,39.0
1443,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000.0,Diesel,Automatic,Third,12.07,2967,241.4,7,12.95
3244,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000.0,Diesel,Automatic,First,12.07,2967,241.4,7,32.0
3668,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2015,50000.0,Diesel,Automatic,First,12.07,2967,241.4,7,47.5
4005,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,53735.0,Diesel,Automatic,Second,12.07,2967,241.4,7,38.94
4256,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,46983.0,Diesel,Automatic,Second,12.07,2967,241.4,7,43.35
4321,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,51076.0,Diesel,Automatic,First,12.07,2967,241.4,7,34.88
4413,Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000.0,Diesel,Automatic,Second,12.07,2967,241.4,7,37.9
4791,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075.0,Diesel,Automatic,Second,12.07,2967,241.4,7,49.79
4978,Audi Q7 3.0 TDI Quattro Premium Plus,Pune,2009,94000.0,Diesel,Automatic,Second,12.07,2967,241.4,7,12.0
466,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2014,60000.0,Diesel,Automatic,First,12.07,2967,241.4,7,45.0
2122,Audi Q7 3.0 TDI Quattro Technology,Pune,2008,102173.95303014852,Diesel,Automatic,Second,12.07,2967,241.4,7,18.0
3339,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2012,90067.25422402844,Diesel,Automatic,First,12.07,2967,241.4,7,36.5
4463,Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865.0,Diesel,Automatic,First,12.07,2967,241.4,7,30.5
1043,Audi Q7 35 TDI Quattro Premium Plus,Mumbai,2015,65938.0,Diesel,Automatic,Second,12.07,2967,241.4,7,38.0
3041,Audi Q7 35 TDI Quattro Premium Plus,Kochi,2015,72132.0,Diesel,Automatic,Second,12.07,2967,241.4,7,39.0
95,Audi Q7 35 TDI Quattro Technology,Bangalore,2015,82190.03204321675,Diesel,Automatic,Second,12.07,2967,241.4,7,52.5
228,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,32545.0,Diesel,Automatic,First,12.07,2967,241.4,7,48.76
1643,Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000.0,Diesel,Automatic,,12.07,2967,241.4,7,48.0
2307,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733.0,Diesel,Automatic,,12.07,2967,241.4,7,53.11
3408,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,45180.0,Diesel,Automatic,First,12.07,2967,241.4,7,50.22
3235,Audi Q7 4.2 FSI quattro,Delhi,2008,71000.0,Petrol,Automatic,First,8.3,4134,250.0,7,11.99
364,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2015,50000.0,Diesel,Automatic,First,11.33,4134,335.2,7,48.0
1861,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238.0,Diesel,Automatic,First,11.33,4134,335.2,7,51.69
2139,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2014,50000.0,Diesel,Automatic,First,11.33,4134,335.2,7,51.0
2408,Audi Q7 4.2 TDI Quattro Technology,Kochi,2014,79926.0,Diesel,Automatic,First,11.33,4134,335.2,7,29.77
2615,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2016,85988.44254895672,Diesel,Automatic,First,11.33,4134,335.2,7,48.91
3981,Audi Q7 4.2 TDI Quattro Technology,Delhi,2010,73000.0,Diesel,Automatic,First,11.33,4134,335.2,7,17.51
4257,Audi Q7 45 TDI Quattro Premium Plus,,2019,6773.0,Diesel,Automatic,First,14.75,2967,245.0,7,72.94
1128,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500.0,Diesel,Automatic,First,14.75,2967,245.0,7,68.0
4462,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430.0,Diesel,Automatic,,14.75,2967,245.0,7,62.67
4493,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002.0,Diesel,Automatic,First,14.75,2967,245.0,7,67.0
3741,Audi RS5 Coupe,Mumbai,2013,23000.0,Petrol,Automatic,First,11.05,2894,444.0,4,37.0
4107,Audi RS5 Coupe,Mumbai,2013,23312.0,Petrol,Automatic,First,11.05,2894,444.0,4,40.5
197,Audi TT 2.0 TFSI,Delhi,2013,12100.0,Petrol,Automatic,First,9.9,1984,207.8,2,29.5
4379,Audi TT 2.0 TFSI,Kochi,2014,19787.916445704173,Petrol,Automatic,First,9.9,1984,207.8,2,27.35
1645,Audi TT 40 TFSI,Kolkata,2012,7000.0,Petrol,Automatic,First,14.33,1984,226.6,4,35.0
3548,Bentley Continental Flying Spur,Hyderabad,2006,48000.0,Petrol,Automatic,First,8.6,5998,552.0,4,59.0
