ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
1696,BMW 3 Series Sport,Mumbai,2016,,Diesel,Automatic,Second,21.76,1995,190,5,29.99
259,BMW 5 Series 2003-2012 520d,Mumbai,2013,,Diesel,Automatic,First,18.48,1995,177,5,19.5
4359,BMW 5 Series 2003-2012 523i,Kolkata,2011,,Petrol,Automatic,First,10.8,2497,150,5,13.5
192,BMW 5 Series 2007-2010 525d Sedan,Delhi,2012,,Diesel,Automatic,Second,16.73,2495,218,5,15.5
4955,BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2014,,Diesel,Automatic,Second,18.12,1995,190,5,23
1470,BMW 5 Series 520d Sedan,Delhi,2012,,Diesel,Automatic,First,18.48,1995,181,5,14.5
3095,BMW 6 Series 640d Gran Coupe,Mumbai,2011,,Diesel,Automatic,First,9.52,2993,313,4,49
4777,BMW 7 Series 730Ld Sedan,Mumbai,2007,,Diesel,Automatic,Second,16.46,2993,258,5,9.5
1000,BMW X1 M Sport sDrive 20d,Kochi,2017,,Diesel,Automatic,First,17.05,1995,190,5,30.29
223,BMW X1 sDrive 20d xLine,Coimbatore,2015,,Diesel,Automatic,Second,20.68,1995,190,5,22.24
1725,BMW X1 sDrive20d,Pune,2011,,Diesel,Automatic,Second,17.05,1995,184,5,10.95
4685,BMW X1 sDrive20d,Mumbai,2013,,Diesel,Automatic,First,17.05,1995,184,5,17.5
2049,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Hyderabad,2016,,Diesel,Automatic,First,15.97,2993,258,7,58
2038,BMW X5 xDrive 30d,Chennai,2009,,Diesel,Automatic,First,11.7,2993,245,5,20
2654,BMW X6 xDrive 40d M Sport,Chennai,2016,,Diesel,Automatic,First,15.87,2993,308.43,5,60
1171,Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,,Petrol,Manual,First,15.26,1150,74.9,5,0.9
4539,Chevrolet Aveo U-VA 1.2 LS,Pune,2007,,Petrol,Manual,First,15.26,1150,74.9,5,1.3
2137,Chevrolet Beat Diesel,Hyderabad,2011,,Diesel,Manual,First,25.44,936,57.6,5,2.5
2405,Chevrolet Beat Diesel LS,Bangalore,2015,,Diesel,Manual,First,25.44,936,56.3,5,2.35
3194,Chevrolet Beat Diesel LS,Kolkata,2013,,Diesel,Manual,First,25.44,936,57.6,5,2.8
910,Chevrolet Beat Diesel LT,Bangalore,2012,,Diesel,Manual,First,25.44,936,57.6,5,2.65
2672,Chevrolet Beat Diesel LT,Mumbai,2013,,Diesel,Manual,First,25.44,936,57.6,5,2.65
3965,Chevrolet Beat LS,Chennai,2010,,Petrol,Manual,First,18.6,1199,79.4,5,2.19
371,Chevrolet Cruze LTZ,Chennai,2011,,Diesel,Manual,Third,18.3,1991,147.9,5,4.2
4561,Chevrolet Cruze LTZ,Jaipur,2017,,Diesel,Manual,First,17.9,1998,163.7,5,7.75
2952,Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,,Diesel,Manual,First,18.2,1248,73.8,8,3.88
1671,Chevrolet Sail 1.2 LS,Jaipur,2013,,Petrol,Manual,First,18.2,1199,82.4,5,3.25
4156,Datsun redi-GO T,Kolkata,2016,,Petrol,Manual,First,22.7,799,53.64,5,2.25
752,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,,Diesel,Manual,Second,19.5,1248,75,5,2.5
1451,Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,,Petrol,Manual,First,15.7,1172,67,5,2.6
862,Force One LX 4x4,Kolkata,2014,,Diesel,Manual,First,17,2200,139.01,7,8
4091,Force One LX 4x4,Chennai,2014,,Diesel,Manual,First,17,2200,139.01,7,12
1218,Force One LX ABS 7 Seating,Kolkata,2014,,Diesel,Manual,First,17,2149,139.07,7,8
4766,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,,Petrol,Manual,First,18.88,999,123.24,5,8.5
3769,Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,,Diesel,Manual,First,23,1498,98.96,5,8.99
1984,Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,2016,,Diesel,Manual,First,23,1498,98.96,5,7.7
1413,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,,Diesel,Manual,First,22.7,1498,89.84,5,7.2
1497,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2013,,Diesel,Manual,First,22.7,1498,89.84,5,4.9
2007,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2014,,Diesel,Manual,First,22.7,1498,89.84,5,5.49
2402,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,,Diesel,Manual,First,22.7,1498,89.84,5,6.25
3889,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,,Diesel,Manual,First,22.7,1498,89.84,5,9.5
81,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,,Diesel,Manual,First,22.7,1498,89.84,5,6.5
3179,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,,Diesel,Manual,First,22.7,1498,89.84,5,8.75
4159,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,,Diesel,Manual,First,22.7,1498,89.84,5,6.25
252,Ford EcoSport 1.5 Petrol Titanium,Pune,2018,,Petrol,Manual,First,17,1497,121.36,5,9.2
697,Ford EcoSport 1.5 TDCi Trend,Delhi,2016,,Diesel,Manual,First,22.77,1498,98.59,5,7.25
1774,Ford EcoSport 1.5 Ti VCT AT Titanium,Hyderabad,2016,,Petrol,Automatic,First,15.63,1499,110.4,5,8.3
911,Ford EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2016,,Petrol,Manual,First,18.88,1499,110.4,5,6.9
4461,Ford Endeavour 2.5L 4X2,Bangalore,2011,,Diesel,Manual,Third,13.1,2499,141,7,6.95
4903,Ford Endeavour 3.2 Trend AT 4X4,Jaipur,2016,,Diesel,Automatic,First,10.91,3198,197.2,7,26
3359,Ford Endeavour XLT TDCi 4X2,Chennai,2007,,Diesel,Manual,First,13.1,2499,141,7,5.5
956,Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2009,,Diesel,Manual,First,17.8,1399,68,5,2.75
2888,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,,Diesel,Manual,First,25.01,1498,89.75,5,5.65
3047,Ford Fiesta Classic 1.4 Duratorq LXI,Kochi,2015,,Diesel,Manual,First,18.6,1388,67,5,3.82
3052,Ford Fiesta Diesel Style,Chennai,2013,,Diesel,Manual,First,23.5,1498,88.7,5,3.5
2671,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,,Diesel,Manual,First,17.8,1399,68,5,2.8
3547,Ford Figo 1.5D Trend MT,Kolkata,2015,,Diesel,Manual,First,25.83,1498,99,5,4.8
3413,Ford Figo 2015-2019 1.2P Titanium MT,Hyderabad,2018,,Petrol,Manual,First,18.16,1196,86.8,5,6.8
4092,Ford Figo 2015-2019 1.2P Trend MT,Coimbatore,2017,,Petrol,Manual,First,18.16,1196,86.8,5,4.95
270,Ford Figo Diesel EXI,Jaipur,2012,,Diesel,Manual,First,20,1399,68,5,2.51
1724,Ford Figo Diesel Titanium,Hyderabad,2012,,Diesel,Manual,Second,20,1399,68,5,2.6
1915,Ford Figo Diesel Titanium,Pune,2011,,Diesel,Manual,Third,20,1399,68,5,2.35
2966,Ford Figo Diesel ZXI,Delhi,2014,,Diesel,Manual,First,20,1399,68.05,5,3.47
4481,Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,,Diesel,Manual,Second,13.8,1399,68,5,1
4919,Ford Ikon 1.4 TDCi DuraTorq,Bangalore,2009,,Diesel,Manual,First,13.8,1399,68,5,1.99
2986,Ford Ikon 1.6 CLXI,Pune,2003,,Petrol,Manual,Second,14.2,1597,92,5,0.85
1384,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,,Petrol,Manual,First,10.2,2354,180,5,5.95
250,Honda Accord 2.4 Inspire M/T,Mumbai,2012,,Petrol,Manual,First,9.8,2354,180,5,6.25
3739,Honda Accord VTi-L MT,Mumbai,2007,,Petrol,Manual,Third,11.9,2354,144,5,1.85
3142,Honda Amaze S AT i-Vtech,Mumbai,2014,,Petrol,Automatic,First,15.5,1198,86.7,5,4.75
4585,Honda Amaze S i-DTEC,Ahmedabad,2014,,Diesel,Manual,Second,25.8,1498,98.6,5,4.5
1931,Honda Amaze S i-Dtech,Bangalore,2013,,Diesel,Manual,First,25.8,1498,98.6,5,4.75
3994,Honda Amaze S i-Dtech,Delhi,2015,,Diesel,Manual,First,25.8,1498,98.6,5,4.45
4420,Honda Amaze S i-Dtech,Delhi,2013,,Diesel,Manual,First,25.8,1498,98.6,5,3.65
40,Honda Amaze S i-VTEC,Kochi,2017,,Petrol,Manual,First,17.8,1198,86.7,5,5.53
1755,Honda Amaze S i-Vtech,Kochi,2015,,Petrol,Manual,First,18,1198,86.7,5,5.09
4146,Honda Amaze S Petrol,Jaipur,2014,,Petrol,Manual,First,19.5,1199,88.76,5,4.5
1089,Honda Amaze SX i-DTEC,Kolkata,2014,,Diesel,Manual,First,25.8,1498,98.6,5,3.7
4452,Honda Amaze SX i-VTEC,Mumbai,2016,,Petrol,Manual,First,17.8,1198,86.7,5,5
2293,Honda Amaze V CVT Petrol,Pune,2018,,Petrol,Automatic,First,19,1199,88.76,5,7.8
650,Honda Amaze V Petrol,Jaipur,2018,,Petrol,Manual,First,19.5,1199,86.76,5,6.7
3457,Honda Amaze VX Petrol,Mumbai,2014,,Petrol,Manual,First,19.5,1199,86.76,5,4.75
1506,Honda Brio S MT,Delhi,2015,,Petrol,Manual,First,19.4,1198,86.8,5,3.8
1668,Honda Brio S MT,Mumbai,2012,,Petrol,Manual,Second,19.4,1198,86.8,5,2.5
2807,Honda Brio S MT,Mumbai,2013,,Petrol,Manual,First,19.4,1198,86.8,5,3.15
3679,Honda Brio S MT,Ahmedabad,2012,,Petrol,Manual,First,19.4,1198,86.8,5,3.65
2528,Honda Brio V MT,Mumbai,2013,,Petrol,Manual,First,19.4,1198,86.8,5,3.25
4680,Honda Brio V MT,Bangalore,2012,,Petrol,Manual,Second,19.4,1198,86.8,5,3.65
2936,Honda City 1.3 EXI S,Delhi,2011,,Petrol,Manual,First,13,1343,90,5,3.5
172,Honda City 1.5 S AT,Mumbai,2013,,Petrol,Automatic,First,16.8,1497,118,5,4.5
4820,Honda City 1.5 S MT,Delhi,2012,,Petrol,Manual,Second,17,1497,118,5,4.25
3783,Honda City 1.5 V AT,Kochi,2014,,Petrol,Automatic,First,16.8,1497,118,5,5.91
4155,Honda City 1.5 V AT,Delhi,2011,,Petrol,Automatic,First,16.8,1497,118,5,4.45
2239,Honda City 1.5 V AT Sunroof,Kolkata,2012,,Petrol,Automatic,First,16.8,1497,116.3,5,4.49
2447,Honda City 1.5 V AT Sunroof,Kochi,2016,,Petrol,Automatic,First,16.8,1497,116.3,5,8.73
19,Honda City 1.5 V MT,Hyderabad,2011,,Petrol,Manual,First,17,1497,118,5,5.5
3807,Honda City 1.5 V MT,Delhi,2010,,Petrol,Manual,First,17,1497,118,5,3.5
1986,Honda City 1.5 V MT Exclusive,Coimbatore,2012,,Petrol,Manual,First,17,1497,118,5,5.65
433,Honda City i DTec SV,Delhi,2015,,Diesel,Manual,First,26,1498,98.6,5,7
2764,Honda City i DTEC SV,Hyderabad,2014,,Diesel,Manual,First,26,1498,98.6,5,6.75
3770,Honda City i DTec V,Ahmedabad,2016,,Diesel,Manual,First,26,1498,98.6,5,7.25
2156,Honda City i DTEC VX,Chennai,2014,,Diesel,Manual,Second,25.1,1498,98.6,5,6.2
2460,Honda City i DTEC VX,Kochi,2017,,Diesel,Manual,First,25.1,1498,98.6,5,9.44
4211,Honda City i DTEC VX,Jaipur,2014,,Diesel,Manual,First,25.1,1498,98.6,5,6.75
1843,Honda City i VTEC SV,Pune,2016,,Petrol,Manual,First,17.8,1497,117.3,5,7
3746,Honda City i VTEC V,Bangalore,2015,,Petrol,Manual,First,17.4,1497,117.3,5,7.8
4235,Honda City i VTEC V,Mumbai,2015,,Petrol,Manual,First,17.8,1497,117.3,5,7.1
2721,Honda City i-VTEC CVT VX,Mumbai,2015,,Petrol,Automatic,First,18,1497,117.3,5,8.95
4810,Honda City i-VTEC S,Mumbai,2015,,Petrol,Manual,First,17.4,1497,117.3,5,6.51
570,Honda City i-VTEC V,Mumbai,2017,,Petrol,Manual,First,17.4,1497,117.3,5,8.5
2910,Honda City i-VTEC VX,Ahmedabad,2012,,Petrol,Manual,First,17.4,1497,117.3,5,5.75
2306,Honda City V MT,Pune,2013,,Petrol,Manual,First,16.8,1497,116.3,5,6.25
4588,Honda City ZX GXi,Kolkata,2008,,Petrol,Manual,First,17.7,1497,78,5,2.7
2257,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2007,,Petrol,Manual,First,13.5,1799,130,5,4.9
4709,Honda Civic 2006-2010 1.8 V AT,Hyderabad,2008,,Petrol,Automatic,Second,12.9,1799,130,5,3
4555,Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,,Petrol,Manual,First,13.5,1799,130,5,4.41
2938,Honda CR-V 2.0 AT,Jaipur,2014,,Petrol,Automatic,First,13.1,1997,141.1,5,10.5
108,Honda CR-V 2.4 AT,Delhi,2010,,Petrol,Automatic,Second,10.1,2354,152,5,4.8
3384,Honda CR-V 2.4L 4WD AT,Mumbai,2007,,Petrol,Automatic,First,11.1,2354,158.8,5,3.7
3971,Honda CR-V 2.4L 4WD AT AVN,Kolkata,2013,,Petrol,Automatic,Second,12,2354,187.4,5,12.5
4575,Honda Jazz 1.2 SV i VTEC,Kochi,2017,,Petrol,Manual,First,18.7,1199,88.7,5,6.14
4057,Honda Jazz 1.5 SV i DTEC,Mumbai,2016,,Diesel,Manual,First,27.3,1498,98.6,5,6.25
4641,Honda Jazz Active,Kolkata,2010,,Petrol,Manual,First,16,1198,90,5,1.99
1879,Honda Jazz V CVT,Hyderabad,2015,,Petrol,Automatic,First,19,1199,88.7,5,7.25
603,Honda Jazz VX Diesel,Hyderabad,2017,,Diesel,Manual,First,27.3,1498,98.6,5,8.4
4902,Honda Mobilio RS i DTEC,Chennai,2014,,Diesel,Manual,First,24.5,1498,98.6,7,6.9
3756,Honda Mobilio S i DTEC,Kolkata,2015,,Diesel,Manual,First,24.2,1498,98.6,7,4.7
12,Honda WRV i-VTEC VX,Hyderabad,2017,,Petrol,Manual,First,17.5,1199,88.7,5,8.9
703,Hyundai Accent GLE,Delhi,2012,,Petrol,Manual,First,13.2,1495,94,5,2.45
3469,Hyundai Accent GLE,Hyderabad,2004,,Petrol,Manual,First,13.2,1495,94,5,0.6
3911,Hyundai Accent GLE,Kolkata,2005,,Petrol,Manual,First,13.2,1495,94,5,0.9
2674,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,,Diesel,Manual,First,20.5,1582,126.2,5,16.27
3908,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2017,,Diesel,Manual,First,20.5,1582,126.2,5,11.45
547,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Mumbai,2015,,Petrol,Manual,First,15.29,1591,121.3,5,9.5
706,Hyundai Creta 1.6 VTVT S,Pune,2016,,Petrol,Manual,First,15.29,1591,121.3,5,12.5
3226,Hyundai EON D Lite Plus,Coimbatore,2013,,Petrol,Manual,Second,21.1,814,55.2,5,3.69
669,Hyundai EON Era Plus,Kochi,2015,,Petrol,Manual,First,21.1,814,55.2,5,3.45
1077,Hyundai EON Era Plus,Kochi,2018,,Petrol,Manual,First,21.1,814,55.2,5,3.69
1109,Hyundai EON Era Plus,Kochi,2016,,Petrol,Manual,First,21.1,814,55.2,5,4.38
4565,Hyundai Getz GLS ABS,Pune,2005,,Petrol,Manual,Third,16.8,1341,83,5,0.8
1823,Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,2016,,Petrol,Manual,First,18.9,1197,81.86,5,5.89
912,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2018,,Petrol,Manual,First,18.9,1197,81.86,5,4.8
2432,Hyundai Grand i10 1.2 Kappa Sportz,Mumbai,2018,,Petrol,Manual,First,18.9,1197,81.86,5,5.55
3919,Hyundai Grand i10 1.2 Kappa Sportz Option,Coimbatore,2019,,Petrol,Manual,First,18.9,1197,81.86,5,6.44
3025,Hyundai Grand i10 Asta Option,Bangalore,2015,,Petrol,Manual,First,18.9,1197,82,5,5.75
1487,Hyundai Grand i10 Asta Option AT,Kochi,2017,,Petrol,Automatic,First,18.9,1197,82,5,5.99
3086,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,,Petrol,Automatic,First,18.9,1197,82,5,6.89
3395,Hyundai Grand i10 AT Asta,Coimbatore,2017,,Petrol,Automatic,First,18.9,1197,82,5,6.93
812,Hyundai Grand i10 CRDi Magna,Jaipur,2015,,Diesel,Manual,Second,24,1120,70,5,4
3991,Hyundai Grand i10 CRDi Magna,Delhi,2014,,Diesel,Manual,First,24,1120,70,5,3.5
265,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,,Diesel,Manual,First,24,1120,70,5,3.75
3883,Hyundai Grand i10 CRDi Sportz,Delhi,2013,,Diesel,Manual,First,24,1120,70,5,3.71
3835,Hyundai Grand i10 Magna,Kolkata,2016,,Petrol,Manual,First,18.9,1197,82,5,3.75
996,Hyundai Grand i10 Sportz,Kochi,2016,,Petrol,Manual,First,18.9,1197,82,5,4.78
2309,Hyundai Grand i10 Sportz,Coimbatore,2017,,Petrol,Manual,First,18.9,1197,82,5,6.04
4368,Hyundai Grand i10 Sportz,Kolkata,2018,,Petrol,Manual,First,18.9,1197,82,5,5.1
3286,Hyundai Grand i10 SportZ Edition,Bangalore,2015,,Petrol,Manual,First,18.9,1197,81.86,5,4.75
2189,Hyundai i10 Asta Sunroof AT,Mumbai,2011,,Petrol,Automatic,First,19.2,1197,80,5,2.9
2165,Hyundai i10 Era 1.1 iTech SE,Kochi,2012,,Petrol,Manual,First,19.81,1086,68.05,5,2.97
1037,Hyundai i10 Magna,Ahmedabad,2014,,Petrol,Manual,First,20.36,1197,78.9,5,3.75
3070,Hyundai i10 Magna,Mumbai,2011,,Petrol,Manual,First,20.36,1197,78.9,5,2.65
3887,Hyundai i10 Magna,Coimbatore,2011,,Petrol,Manual,First,20.36,1197,78.9,5,3.65
4398,Hyundai i10 Magna 1.1,Kochi,2015,,Petrol,Manual,First,19.81,1086,68.05,5,3.55
2057,Hyundai i10 Magna 1.2,Jaipur,2013,,Petrol,Manual,Second,20.36,1197,78.9,5,3
1870,Hyundai i10 Magna AT,Kochi,2010,,Petrol,Automatic,First,19.2,1197,80,5,3.32
4652,Hyundai i10 Magna(O) with Sun Roof,Pune,2008,,Petrol,Manual,Second,16,1086,66.7,5,2
3332,Hyundai i10 Sportz,Delhi,2012,,Petrol,Manual,First,20.36,1197,78.9,5,2.85
3537,Hyundai i10 Sportz,Kolkata,2016,,Petrol,Manual,First,20.36,1197,78.9,5,3.6
3764,Hyundai i10 Sportz 1.1L,Kolkata,2016,,Petrol,Manual,First,19.81,1086,68.05,5,3.59
1820,Hyundai i10 Sportz 1.2,Hyderabad,2013,,Petrol,Manual,First,20.36,1197,78.9,5,3.45
4411,Hyundai i10 Sportz 1.2,Kolkata,2015,,Petrol,Manual,First,20.36,1197,78.9,5,2.85
2370,Hyundai i10 Sportz 1.2 AT,Pune,2013,,Petrol,Automatic,First,16.95,1197,78.9,5,3.65
164,Hyundai i10 Sportz AT,Ahmedabad,2012,,Petrol,Automatic,First,16.95,1197,78.9,5,3.41
1097,Hyundai i10 Sportz AT,Chennai,2013,,Petrol,Automatic,First,16.95,1197,78.9,5,3.96
2036,Hyundai i10 Sportz AT,Ahmedabad,2012,,Petrol,Automatic,First,16.95,1197,78.9,5,3.5
1316,Hyundai i20 1.2 Asta,Delhi,2013,,Petrol,Manual,First,17,1197,80,5,3.65
1881,Hyundai i20 1.2 Magna,Kochi,2014,,Petrol,Manual,First,18.5,1197,80,5,4.07
3450,Hyundai i20 1.2 Magna,Kolkata,2011,,Petrol,Manual,First,18.5,1197,80,5,2.5
4309,Hyundai i20 1.2 Magna,Coimbatore,2013,,Petrol,Manual,First,18.5,1197,80,5,5.15
1934,Hyundai i20 1.2 Sportz,Hyderabad,2012,,Petrol,Manual,First,17,1197,80,5,4
557,Hyundai i20 1.2 Spotz,Chennai,2017,,Petrol,Manual,First,18.6,1197,81.83,5,6.95
1056,Hyundai i20 1.2 Spotz,Mumbai,2017,,Petrol,Manual,First,18.6,1197,81.83,5,6.22
3158,Hyundai i20 1.2 Spotz,Kochi,2018,,Petrol,Manual,First,18.6,1197,81.83,5,7.65
2776,Hyundai i20 1.4 CRDi Magna,Hyderabad,2011,,Diesel,Manual,First,21.9,1396,90,5,3.75
580,Hyundai i20 1.4 CRDi Sportz,Pune,2011,,Diesel,Manual,Second,23,1396,90,5,3.8
2577,Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,,Diesel,Manual,First,21.9,1396,90,5,4.25
3466,Hyundai i20 Active 1.2 SX,Coimbatore,2017,,Petrol,Manual,First,17.19,1197,81.86,5,8.19
1945,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,,Petrol,Manual,First,17.19,1197,81.86,5,8.6
4220,Hyundai i20 Asta 1.2,Mumbai,2014,,Petrol,Manual,First,18.5,1197,82.85,5,4.65
1471,Hyundai i20 Asta Option 1.2,Mumbai,2015,,Petrol,Manual,First,18.6,1197,81.83,5,5.5
4356,Hyundai i20 Asta Option 1.2,Hyderabad,2017,,Petrol,Manual,First,18.6,1197,81.83,5,6.95
3396,Hyundai i20 Magna,Kolkata,2009,,Petrol,Manual,First,18.5,1197,80,5,2.25
4405,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,,Diesel,Manual,First,22.54,1396,88.73,5,5.35
60,Hyundai i20 Magna Optional 1.2,Bangalore,2013,,Petrol,Manual,First,18.5,1197,82.9,5,4.45
3845,Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,,Diesel,Manual,First,21.9,1396,88.8,5,4.65
4678,Hyundai i20 Sportz 1.2,Delhi,2015,,Petrol,Manual,First,18.6,1197,81.83,5,4.95
3380,Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,,Diesel,Manual,First,21.9,1396,88.76,5,3.55
3475,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,,Diesel,Manual,First,21.9,1396,88.76,5,5.45
4511,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,,Diesel,Manual,Second,21.9,1396,88.76,5,4.18
4385,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,,Petrol,Automatic,First,15,1396,98.6,5,5.96
127,Hyundai i20 Sportz Diesel,Ahmedabad,2010,,Diesel,Manual,First,23,1396,90,5,2.7
9,Hyundai i20 Sportz Option,Delhi,2010,,Petrol,Manual,First,17,1197,80,5,2.6
1714,Hyundai Santro GLS I - Euro I,Pune,2011,,Petrol,Manual,First,15,1086,62,5,2.1
798,Hyundai Santro GLS II - Euro II,Bangalore,2012,,Petrol,Manual,First,15,999,62,5,3.25
4305,Hyundai Santro Xing GL,Mumbai,2008,,Petrol,Manual,Second,17.92,1086,62,5,1.39
2676,Hyundai Santro Xing GL Plus,Pune,2012,,Petrol,Manual,Second,17.92,1086,62.1,5,1.6
2476,Hyundai Santro Xing GLS,Bangalore,2008,,Petrol,Manual,Second,17.92,1086,62.1,5,2.22
3827,Hyundai Santro Xing GLS,Hyderabad,2007,,Petrol,Manual,Second,17.92,1086,62.1,5,1.85
3947,Hyundai Santro Xing XG eRLX Euro III,Mumbai,2006,,Petrol,Manual,First,17,1086,62.1,5,1.15
