ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
3467,Audi A4 2.0 TDI 177 Premium Plus,Chennai,2014,40000,Diesel,Automatic,First,17.11,1968,174.33,5,22
4010,Audi A4 2.0 TDI 177 Premium Plus,Pune,2013,87000,Diesel,Automatic,First,17.11,1968,174.33,5,15.5
4843,Audi A4 2.0 TDI 177 Premium Plus,Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968,174.33,5,25.31
4895,Audi A4 2.0 TDI 177 Premium Plus,Kochi,2014,77395,Diesel,Automatic,First,17.11,1968,174.33,5,14.35
901,Audi A4 2.0 TDI 177 Technology Edition,Bangalore,2014,29000,Diesel,Automatic,First,17.11,1968,174.33,5,26
2622,Audi A4 2.0 TDI 177 Technology Edition,Bangalore,2014,24000,Diesel,Automatic,First,17.11,1968,174.33,5,25
2040,Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000,Diesel,Automatic,Second,16.55,1968,147.51,5,9.75
477,Audi A4 2.0 TDI Multitronic,Bangalore,2012,88000,Diesel,Automatic,First,16.55,1968,140,5,16.25
1095,Audi A4 2.0 TDI Multitronic,Jaipur,2011,105000,Diesel,Automatic,Second,16.55,1968,140,5,14.5
1369,Audi A4 2.0 TDI Multitronic,Delhi,2009,88000,Diesel,Automatic,First,16.55,1968,140,5,7.98
1513,Audi A4 2.0 TDI Multitronic,Delhi,2011,58000,Diesel,Automatic,First,16.55,1968,140,5,11
2834,Audi A4 2.0 TDI Multitronic,Ahmedabad,2010,74002,Diesel,Automatic,First,16.55,1968,140,5,18.5
2999,Audi A4 2.0 TDI Multitronic,Ahmedabad,2015,13000,Diesel,Automatic,First,16.55,1968,140,5,23
3612,Audi A4 2.0 TDI Multitronic,,2012,65664,Diesel,Automatic,First,16.55,1968,140,5,13.5
3748,Audi A4 2.0 TDI Multitronic,,2014,53000,Diesel,Automatic,First,16.55,1968,140,5,20.5
4126,Audi A4 2.0 TDI Multitronic,,2011,59000,Diesel,Automatic,First,16.55,1968,140,5,12.5
4813,Audi A4 2.0 TDI Multitronic,Delhi,2010,,Diesel,Automatic,First,16.55,1968,140,5,10
4762,Audi A4 2.0 TFSI,Mumbai,2011,38000,Petrol,Automatic,First,10.8,1984,132,5,12
482,Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,Diesel,Automatic,,14.94,2967,241.4,5,24.5
1776,Audi A4 3.0 TDI Quattro,Coimbatore,2015,,Diesel,Automatic,First,14.94,2967,241.4,5,25.02
841,Audi A4 3.0 TDI Quattro Premium,Kolkata,2010,30000,Diesel,Automatic,First,14.94,2967,241.4,5,9.8
4141,Audi A4 3.0 TDI Quattro Premium,Coimbatore,2012,46913,Diesel,Automatic,First,14.94,2967,241.4,5,16.11
1510,Audi A4 3.2 FSI Tiptronic Quattro,Hyderabad,2012,125000,Petrol,Automatic,First,10.5,3197,241.4,5,18
1349,Audi A4 35 TDI Premium,Coimbatore,2016,39644,Diesel,Automatic,First,17.11,1968,174.33,5,25.75
2749,Audi A4 35 TDI Premium,Bangalore,2015,58970,Diesel,Automatic,First,17.11,1968,174.33,5,23.75
2778,Audi A4 35 TDI Premium,Hyderabad,2015,50000,Diesel,Automatic,First,17.11,1968,174.33,5,25
4108,Audi A4 35 TDI Premium,Coimbatore,2016,68193,Diesel,Automatic,,17.11,1968,174.33,5,24.74
4708,Audi A4 35 TDI Premium,Hyderabad,2015,60000,Diesel,Automatic,First,17.11,1968,174.33,5,25
427,Audi A4 35 TDI Premium Plus,Kochi,2015,13506,Diesel,Automatic,First,18.25,1968,187.74,5,21.66
462,Audi A4 35 TDI Premium Plus,Coimbatore,2013,58629,Diesel,Automatic,Second,18.25,1968,187.74,5,16.52
2711,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,Diesel,Automatic,,18.25,1968,187.74,5,24.37
2572,Audi A4 35 TDI Premium Sport,Chennai,2015,11000,Diesel,Automatic,First,17.11,1968,174.33,5,28
2544,Audi A4 35 TDI Technology,Hyderabad,2015,45000,Diesel,Automatic,First,18.25,1968,187.74,5,25
3278,Audi A4 35 TDI Technology,Hyderabad,2017,,Diesel,Automatic,First,18.25,1968,187.74,5,43
1743,Audi A4 35 TDI Technology Edition,Hyderabad,2015,30000,Diesel,Automatic,First,17.11,1968,174.33,5,27
609,Audi A4 New 2.0 TDI Multitronic,Coimbatore,2012,40670,Diesel,Automatic,Second,15.2,1968,140.8,5,17.74
643,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,Diesel,Automatic,,15.2,1968,140.8,5,16
1464,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,44555,Diesel,Automatic,First,15.2,1968,140.8,5,13.5
2039,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,Diesel,Automatic,First,15.2,1968,140.8,5,9.75
2372,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,69000,Diesel,Automatic,Second,15.2,1968,140.8,5,10.25
3032,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,Diesel,Automatic,Second,15.2,1968,140.8,5,10.35
4433,Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,Diesel,Automatic,Second,15.2,1968,140.8,5,10.2
282,Audi A6 2.0 TDI Design Edition,Kolkata,2012,27090,Diesel,Automatic,First,18.53,1968,187.74,5,16.5
4226,Audi A6 2.0 TDI Design Edition,Hyderabad,2014,48000,Diesel,Automatic,First,18.53,1968,187.74,5,29
157,Audi A6 2.7 TDI,Kolkata,2010,35000,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
975,Audi A6 2.7 TDI,Ahmedabad,2009,78000,Diesel,Automatic,First,12.4,2698,179.5,5,8
1729,Audi A6 2.7 TDI,Pune,2011,112719,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
2166,Audi A6 2.7 TDI,Mumbai,2009,30000,Diesel,Automatic,First,12.4,2698,179.5,5,8.95
3595,Audi A6 2.7 TDI,Kolkata,2010,35010,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
4242,Audi A6 2.7 TDI,Bangalore,2010,90000,Diesel,Automatic,Second,12.4,2698,179.5,5,22.5
2605,Audi A6 2.8 FSI,Ahmedabad,2008,41000,Petrol,Automatic,Second,10.4,2773,201,5,10.5
426,Audi A6 2011-2015 2.0 TDI,Hyderabad,2013,70181,Diesel,Automatic,First,17.68,1968,174.33,5,23.99
1878,Audi A6 2011-2015 2.0 TDI,Kochi,2013,91903,Diesel,Automatic,First,17.68,1968,174.33,5,17.56
2943,Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862,Diesel,Automatic,,17.68,1968,174.33,5,16.67
4744,Audi A6 2011-2015 2.0 TDI,Kochi,2014,62012,Diesel,Automatic,First,17.68,1968,174.33,5,20.12
304,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,,Diesel,Automatic,First,17.68,1968,174.33,5,21.56
1041,Audi A6 2011-2015 2.0 TDI Premium Plus,,2012,62500,Diesel,Automatic,Second,17.68,1968,174.33,5,19
1047,Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,Diesel,Automatic,First,17.68,1968,174.33,5,21
1114,Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,2013,31000,Diesel,Automatic,First,17.68,1968,174.33,5,18.95
1241,Audi A6 2011-2015 2.0 TDI Premium Plus,Hyderabad,2012,202082,Diesel,Automatic,First,17.68,1968,174.33,5,12.3
1805,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2014,40000,Diesel,Automatic,First,17.68,1968,174.33,5,22.95
1853,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,Diesel,Automatic,First,17.68,1968,174.33,5,21.95
3154,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,49964,Diesel,Automatic,First,17.68,1968,174.33,5,23.89
3613,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,,Diesel,Automatic,First,17.68,1968,174.33,5,20.77
3627,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,50000,Diesel,Automatic,First,17.68,1968,174.33,5,17.5
3686,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2013,56500,Diesel,Automatic,First,17.68,1968,174.33,5,19.8
4528,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,66882,Diesel,Automatic,First,17.68,1968,174.33,5,25.02
4544,Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2014,58000,Diesel,Automatic,First,17.68,1968,174.33,5,18.5
3499,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,,Diesel,Automatic,First,17.68,1968,174.33,5,26.78
4195,Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Pune,2012,50001,Diesel,Automatic,First,14.57,2967,241.38,5,29
3252,Audi A6 2011-2015 35 TDI Premium,Coimbatore,2018,,Diesel,Automatic,First,17.68,1968,174.33,5,39.58
827,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,Diesel,Automatic,First,17.68,1968,174.33,5,36
897,Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000,Diesel,Automatic,First,17.68,1968,174.33,5,24.25
3925,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,Diesel,Automatic,Second,17.68,1968,174.33,5,35.92
530,Audi A6 2011-2015 35 TFSI Technology,Kochi,2016,58953,Petrol,Automatic,First,13.53,1984,177.01,5,24.22
4030,Audi A6 2011-2015 35 TFSI Technology,,2015,55985,Petrol,Automatic,First,13.53,1984,177.01,5,23.5
1247,Audi A6 3.0 TDI quattro,Bangalore,2011,50000,Diesel,Automatic,Third,16.77,2967,241.38,5,21
1271,Audi A6 3.0 TDI quattro,Ahmedabad,2008,45000,Diesel,Automatic,Second,16.77,2967,241.38,5,11.5
2576,Audi A6 3.0 TDI quattro,Ahmedabad,2008,50000,Diesel,Automatic,Second,16.77,2967,241.38,5,7.5
3538,Audi A6 3.0 TDI quattro,Coimbatore,2009,48040,Diesel,Automatic,Second,16.77,2967,241.38,5,12.07
1226,Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968,187.74,5,35.5
1323,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,Diesel,Automatic,First,18.53,1968,187.74,5,39.84
2457,Audi A6 35 TDI Matrix,Delhi,2014,56000,Diesel,Automatic,First,18.53,1968,187.74,5,24
4497,Audi A6 35 TDI Matrix,Hyderabad,2014,62000,Diesel,Automatic,First,18.53,1968,187.74,5,25
1459,Audi A6 35 TFSI Matrix,Mumbai,2016,47000,Petrol,Automatic,First,15.26,1798,187.74,5,24.5
3289,Audi A6 35 TFSI Matrix,Delhi,2018,22000,Petrol,Automatic,First,15.26,1798,187.74,5,41.5
2167,Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,Diesel,Automatic,First,14.4,2967,241.4,5,28.75
2770,Audi A7 2011-2015 3.0 TDI Quattro,Kochi,2014,60336,Diesel,Automatic,Second,14.4,2967,241.4,5,24.94
498,Audi A7 2011-2015 Sportback,Kolkata,2012,24720,Diesel,Automatic,Second,14.4,2967,241.4,5,28
3900,Audi A8 L 3.0 TDI quattro,Bangalore,2013,55000,Diesel,Automatic,First,11.8,2967,246.7,5,13.5
28,Audi Q3 2.0 TDI,Chennai,2014,60000,Diesel,Automatic,First,15.73,1968,174.33,5,20
386,Audi Q3 2.0 TDI,Hyderabad,2013,,Diesel,Automatic,First,17.32,1968,150,5,19
805,Audi Q3 2.0 TDI,Bangalore,2014,,Diesel,Automatic,First,15.73,1968,174.33,5,21.75
4403,Audi Q3 2.0 TDI,Mumbai,2013,60000,Diesel,Automatic,First,15.73,1968,174.33,5,22
1792,Audi Q3 2.0 TDI Quattro,Ahmedabad,2016,45000,Diesel,Automatic,First,17.32,1968,184,5,27
1827,Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000,Diesel,Automatic,First,17.32,1968,184,5,21
2086,Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,Diesel,Automatic,,17.32,1968,184,5,15.25
284,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Delhi,2013,,Diesel,Automatic,Second,15.73,1968,174.33,5,14.5
633,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000,Diesel,Automatic,First,15.73,1968,174.33,5,17.75
785,Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,48000,Diesel,Automatic,First,15.73,1968,174.33,5,18.25
3303,Audi Q3 2012-2015 35 TDI Quattro Premium,Mumbai,2015,,Diesel,Automatic,First,15.73,1968,174.33,5,18.75
2648,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Bangalore,2015,76927,Diesel,Automatic,First,15.73,1968,174.33,5,22.75
3326,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2016,42000,Diesel,Automatic,First,15.73,1968,174.33,5,23.5
2342,Audi Q3 30 TDI Premium FWD,Coimbatore,2018,22060,Diesel,Automatic,First,18.51,1968,147.51,5,32.73
2940,Audi Q3 30 TDI Premium FWD,Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968,147.51,5,27
1039,Audi Q3 35 TDI Quattro Premium,Chennai,2015,28000,Diesel,Automatic,First,15.73,1968,174.33,5,23.75
1458,Audi Q3 35 TDI Quattro Premium,Kochi,2017,37542,Diesel,Automatic,First,15.73,1968,174.33,5,25.71
3306,Audi Q3 35 TDI Quattro Premium,Pune,2013,110000,Diesel,Automatic,First,15.73,1968,174.33,5,19
4264,Audi Q3 35 TDI Quattro Premium,Hyderabad,2015,61000,Diesel,Automatic,First,15.73,1968,174.33,5,25
3570,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,86642,Diesel,Automatic,First,15.17,1968,181,5,20.37
3839,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366,Diesel,Automatic,First,15.73,1968,174.33,5,31.93
3916,Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,38000,Diesel,Automatic,,15.73,1968,174.33,5,29
4416,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,58661,Diesel,Automatic,,15.17,1968,181,5,28.03
22,Audi Q5 2.0 TDI,Delhi,2013,71000,Diesel,Automatic,First,14.16,1968,174.3,5,21.5
647,Audi Q5 2.0 TDI,Hyderabad,2015,56000,Diesel,Automatic,First,14.16,1968,174.3,5,35
4304,Audi Q5 2.0 TDI,Hyderabad,2013,72000,Diesel,Automatic,First,14.16,1968,174.3,5,29
2691,Audi Q5 2.0 TDI Premium Plus,Delhi,2012,74500,Diesel,Automatic,Second,14.16,1968,174.3,5,15
2980,Audi Q5 2.0 TDI Premium Plus,Bangalore,2014,53900,Diesel,Automatic,,14.16,1968,174.3,5,29
3077,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Diesel,Automatic,Second,14.16,1968,174.3,5,25.71
3652,Audi Q5 2.0 TDI Premium Plus,Chennai,2015,44000,Diesel,Automatic,First,14.16,1968,174.3,5,32.5
4786,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2015,60146,Diesel,Automatic,First,14.16,1968,174.3,5,29.64
620,Audi Q5 2008-2012 2.0 TDI,Coimbatore,2013,80127,Diesel,Automatic,First,12.8,1968,167.6,5,23.68
1437,Audi Q5 2008-2012 2.0 TDI,Bangalore,2011,53000,Diesel,Automatic,First,12.8,1968,167.6,5,23
3742,Audi Q5 2008-2012 2.0 TDI,,2013,12467,Diesel,Automatic,First,12.8,1968,167.6,5,25.64
4042,Audi Q5 2008-2012 2.0 TDI,Delhi,2014,44999,Diesel,Automatic,First,12.8,1968,167.6,5,25
2084,Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,Petrol,Automatic,First,9.74,1984,208,5,18
2593,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2012,99100,Petrol,Automatic,Second,9.74,1984,208,5,10
4222,Audi Q5 2008-2012 3.0 TDI,Chennai,2014,25000,Diesel,Automatic,First,12.19,2967,236,5,44
2046,Audi Q5 3.0 TDI Quattro,Bangalore,2015,63000,Diesel,Automatic,First,13.22,2967,241.4,5,34.5
3338,Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496,Diesel,Automatic,First,13.22,2967,241.4,5,45.62
2414,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2018,29091,Diesel,Automatic,First,13.22,2967,241.4,5,45.52
4494,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,Diesel,Automatic,First,13.22,2967,241.4,5,36.83
4996,Audi Q5 3.0 TDI Quattro Technology,Mumbai,2015,11964,Diesel,Automatic,First,13.22,2967,241.4,5,32.95
980,Audi Q5 30 TDI quattro Premium,Mumbai,2015,,Diesel,Automatic,First,14.16,1968,174.3,5,25.49
4284,Audi Q5 30 TDI quattro Premium,Coimbatore,2017,40318,Diesel,Automatic,First,14.16,1968,174.3,5,43.74
3675,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,39
4740,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,38.95
4981,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2015,42747,Diesel,Automatic,Second,14.16,1968,174.3,5,39.47
332,Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743,Diesel,Automatic,First,12.07,2967,241.4,7,28.55
4198,Audi Q7 3.0 TDI quattro,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967,241.4,7,31.41
4351,Audi Q7 3.0 TDI quattro,Hyderabad,2012,98000,Diesel,Automatic,First,12.07,2967,241.4,7,22
382,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,,Diesel,Automatic,First,12.07,2967,241.4,7,32.52
877,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,Diesel,Automatic,,12.07,2967,241.4,7,42.83
1386,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2012,79000,Diesel,Automatic,First,12.07,2967,241.4,7,39
1443,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,Diesel,Automatic,Third,12.07,2967,241.4,7,12.95
3244,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967,241.4,7,32
3668,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2015,50000,Diesel,Automatic,First,12.07,2967,241.4,7,47.5
4005,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,53735,Diesel,Automatic,Second,12.07,2967,241.4,7,38.94
4256,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,46983,Diesel,Automatic,Second,12.07,2967,241.4,7,43.35
4321,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,51076,Diesel,Automatic,First,12.07,2967,241.4,7,34.88
4413,Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000,Diesel,Automatic,Second,12.07,2967,241.4,7,37.9
4791,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2016,31075,Diesel,Automatic,Second,12.07,2967,241.4,7,49.79
4978,Audi Q7 3.0 TDI Quattro Premium Plus,Pune,2009,94000,Diesel,Automatic,Second,12.07,2967,241.4,7,12
466,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2014,60000,Diesel,Automatic,First,12.07,2967,241.4,7,45
2122,Audi Q7 3.0 TDI Quattro Technology,Pune,2008,,Diesel,Automatic,Second,12.07,2967,241.4,7,18
3339,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2012,,Diesel,Automatic,First,12.07,2967,241.4,7,36.5
4463,Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865,Diesel,Automatic,First,12.07,2967,241.4,7,30.5
1043,Audi Q7 35 TDI Quattro Premium Plus,Mumbai,2015,65938,Diesel,Automatic,Second,12.07,2967,241.4,7,38
3041,Audi Q7 35 TDI Quattro Premium Plus,Kochi,2015,72132,Diesel,Automatic,Second,12.07,2967,241.4,7,39
95,Audi Q7 35 TDI Quattro Technology,Bangalore,2015,,Diesel,Automatic,Second,12.07,2967,241.4,7,52.5
228,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,32545,Diesel,Automatic,First,12.07,2967,241.4,7,48.76
1643,Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000,Diesel,Automatic,,12.07,2967,241.4,7,48
2307,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733,Diesel,Automatic,,12.07,2967,241.4,7,53.11
3408,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,45180,Diesel,Automatic,First,12.07,2967,241.4,7,50.22
3235,Audi Q7 4.2 FSI quattro,Delhi,2008,71000,Petrol,Automatic,First,8.3,4134,250,7,11.99
364,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2015,50000,Diesel,Automatic,First,11.33,4134,335.2,7,48
1861,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,Diesel,Automatic,First,11.33,4134,335.2,7,51.69
2139,Audi Q7 4.2 TDI Quattro Technology,Bangalore,2014,50000,Diesel,Automatic,First,11.33,4134,335.2,7,51
2408,Audi Q7 4.2 TDI Quattro Technology,Kochi,2014,79926,Diesel,Automatic,First,11.33,4134,335.2,7,29.77
2615,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2016,,Diesel,Automatic,First,11.33,4134,335.2,7,48.91
3981,Audi Q7 4.2 TDI Quattro Technology,Delhi,2010,73000,Diesel,Automatic,First,11.33,4134,335.2,7,17.51
4257,Audi Q7 45 TDI Quattro Premium Plus,,2019,6773,Diesel,Automatic,First,14.75,2967,245,7,72.94
1128,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,Diesel,Automatic,First,14.75,2967,245,7,68
4462,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,Diesel,Automatic,,14.75,2967,245,7,62.67
4493,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,Diesel,Automatic,First,14.75,2967,245,7,67
3741,Audi RS5 Coupe,Mumbai,2013,23000,Petrol,Automatic,First,11.05,2894,444,4,37
4107,Audi RS5 Coupe,Mumbai,2013,23312,Petrol,Automatic,First,11.05,2894,444,4,40.5
197,Audi TT 2.0 TFSI,Delhi,2013,12100,Petrol,Automatic,First,9.9,1984,207.8,2,29.5
4379,Audi TT 2.0 TFSI,Kochi,2014,,Petrol,Automatic,First,9.9,1984,207.8,2,27.35
1645,Audi TT 40 TFSI,Kolkata,2012,7000,Petrol,Automatic,First,14.33,1984,226.6,4,35
3548,Bentley Continental Flying Spur,Hyderabad,2006,48000,Petrol,Automatic,First,8.6,5998,552,4,59
967,BMW 1 Series 118d Base,Coimbatore,2015,31821,Diesel,Automatic,,20.58,1995,143,5,17.22
4942,BMW 1 Series 118d Sport Line,Hyderabad,2013,,Diesel,Automatic,Second,20.58,1995,143,5,17
243,BMW 3 Series 2005-2011 325i Sedan,Bangalore,2009,70521,Petrol,Automatic,Second,10.9,2497,215,5,10.3
2987,BMW 3 Series 2005-2011 325i Sedan,Coimbatore,2009,77849,Petrol,Automatic,Second,10.9,2497,215,5,11.27
3880,BMW 3 Series 2005-2011 325i Sedan,Pune,2011,43706,Petrol,Automatic,First,10.9,2497,215,5,9
314,BMW 3 Series 318i Sedan,Pune,2012,39000,Petrol,Automatic,Second,12.05,1995,154,5,15
41,BMW 3 Series 320d,Kochi,2014,32982,Diesel,Automatic,First,22.69,1995,190,5,18.55
167,BMW 3 Series 320d,Coimbatore,2009,103905,Diesel,Automatic,First,22.69,1995,190,5,9.92
691,BMW 3 Series 320d,Hyderabad,2012,80000,Diesel,Automatic,First,22.69,1995,190,5,14.2
787,BMW 3 Series 320d,Hyderabad,2012,88000,Diesel,Automatic,First,13.2,1995,170,5,15
1570,BMW 3 Series 320d,Ahmedabad,2011,,Diesel,Automatic,Second,22.69,1995,190,5,10.9
1607,BMW 3 Series 320d,Mumbai,2013,25000,Diesel,Automatic,First,22.69,1995,190,5,17.99
1980,BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995,190,5,11.5
